creator;version;ns1:time;ns1:name;lat;lon;ns1:ele;ns1:time2;ns2:atemp
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104456;19,959415;84;2017-08-16T14:12:02Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104441;19,959519;84;2017-08-16T14:12:12Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104441;19,959519;84;2017-08-16T14:12:13Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104436;19,959565;84;2017-08-16T14:12:14Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104431;19,95962;84;2017-08-16T14:12:15Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104423;19,959679;84;2017-08-16T14:12:16Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10438;19,960027;83,3;2017-08-16T14:12:22Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104373;19,960082;83,4;2017-08-16T14:12:23Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104353;19,960239;83,6;2017-08-16T14:12:26Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104343;19,960299;83,6;2017-08-16T14:12:27Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104333;19,960364;83,4;2017-08-16T14:12:28Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10432;19,96043;83,3;2017-08-16T14:12:29Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,1043;19,960499;83;2017-08-16T14:12:30Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,1042;19,960652;82,8;2017-08-16T14:12:33Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104153;19,960675;82,8;2017-08-16T14:12:34Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,104051;19,960675;82,5;2017-08-16T14:12:36Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103855;19,960624;81,9;2017-08-16T14:12:40Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10368;19,960554;81,9;2017-08-16T14:12:44Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103608;19,960519;82;2017-08-16T14:12:46Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103583;19,960509;82;2017-08-16T14:12:47Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103568;19,960505;82;2017-08-16T14:12:48Z;26
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10349;19,96052;82;2017-08-16T14:13:11Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10349;19,96052;82;2017-08-16T14:13:12Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103463;19,96052;82;2017-08-16T14:13:13Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103381;19,960519;82;2017-08-16T14:13:16Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103346;19,960514;82;2017-08-16T14:13:17Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103308;19,960514;81,8;2017-08-16T14:13:18Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103263;19,960514;81,6;2017-08-16T14:13:19Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103216;19,960512;81,5;2017-08-16T14:13:20Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103168;19,960507;81,3;2017-08-16T14:13:21Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10312;19,960502;81,1;2017-08-16T14:13:22Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103068;19,960499;81;2017-08-16T14:13:23Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,103015;19,960495;81;2017-08-16T14:13:24Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102959;19,960492;81;2017-08-16T14:13:25Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102903;19,96049;81;2017-08-16T14:13:26Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102628;19,960519;81;2017-08-16T14:13:31Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102581;19,960544;81;2017-08-16T14:13:32Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102555;19,960597;80,8;2017-08-16T14:13:33Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10254;19,960669;80,6;2017-08-16T14:13:34Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102535;19,960755;80,5;2017-08-16T14:13:35Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102533;19,960842;80,6;2017-08-16T14:13:36Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102526;19,961019;80,4;2017-08-16T14:13:38Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102496;19,961354;80,9;2017-08-16T14:13:42Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10247;19,961405;81;2017-08-16T14:13:43Z;27
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102423;19,961432;81;2017-08-16T14:13:44Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102371;19,96144;81;2017-08-16T14:13:45Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102315;19,961445;81,1;2017-08-16T14:13:46Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102255;19,961454;81,2;2017-08-16T14:13:47Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102075;19,961482;81,5;2017-08-16T14:13:50Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,102011;19,961499;81,6;2017-08-16T14:13:51Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,101886;19,961532;81,8;2017-08-16T14:13:53Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,101823;19,961552;81,9;2017-08-16T14:13:54Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,101696;19,961614;82,1;2017-08-16T14:13:56Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,101081;19,962277;82,1;2017-08-16T14:14:07Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10087;19,962559;82;2017-08-16T14:14:11Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,100586;19,962919;81,9;2017-08-16T14:14:16Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10053;19,962992;81,8;2017-08-16T14:14:17Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10042;19,963145;81,7;2017-08-16T14:14:19Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,100313;19,963314;81,6;2017-08-16T14:14:21Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,10027;19,963412;81,5;2017-08-16T14:14:22Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,100198;19,963742;81,3;2017-08-16T14:14:25Z;28
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,100165;19,964069;81,2;2017-08-16T14:14:28Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,100125;19,964372;81,1;2017-08-16T14:14:31Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,100105;19,96445;81,1;2017-08-16T14:14:32Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099936;19,964384;81;2017-08-16T14:14:37Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099905;19,964325;81;2017-08-16T14:14:38Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099871;19,964264;81;2017-08-16T14:14:39Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099833;19,964197;81;2017-08-16T14:14:40Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099753;19,964054;81;2017-08-16T14:14:42Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,09971;19,963977;81;2017-08-16T14:14:43Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099535;19,963682;81;2017-08-16T14:14:47Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,09949;19,963605;81;2017-08-16T14:14:48Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099444;19,963521;81,2;2017-08-16T14:14:49Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099398;19,963437;81,4;2017-08-16T14:14:50Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099347;19,963349;81,6;2017-08-16T14:14:51Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099193;19,963084;81,8;2017-08-16T14:14:54Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099165;19,963024;81,7;2017-08-16T14:14:55Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,09912;19,962899;81,5;2017-08-16T14:14:57Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099083;19,962774;81,4;2017-08-16T14:14:59Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,09906;19,962659;81,2;2017-08-16T14:15:01Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099055;19,962622;81,1;2017-08-16T14:15:02Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099053;19,962602;81,1;2017-08-16T14:15:03Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099053;19,962592;81,1;2017-08-16T14:15:04Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099018;19,962547;81;2017-08-16T14:15:15Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,099018;19,962547;81;2017-08-16T14:15:16Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,098995;19,962585;81;2017-08-16T14:15:17Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,098913;19,962719;81;2017-08-16T14:15:20Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,098845;19,962817;81;2017-08-16T14:15:22Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,098691;19,962972;81;2017-08-16T14:15:26Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,098648;19,963012;81;2017-08-16T14:15:27Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,09856;19,963092;81;2017-08-16T14:15:29Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,098381;19,963272;81;2017-08-16T14:15:33Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,098335;19,963322;81;2017-08-16T14:15:34Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,098241;19,963427;81,2;2017-08-16T14:15:36Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,098146;19,963534;81,3;2017-08-16T14:15:38Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,098098;19,963585;81,3;2017-08-16T14:15:39Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,097773;19,963935;81,8;2017-08-16T14:15:46Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,09773;19,96398;81,8;2017-08-16T14:15:47Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,097643;19,964065;82;2017-08-16T14:15:49Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,097601;19,964104;82;2017-08-16T14:15:50Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,097561;19,964142;81,9;2017-08-16T14:15:51Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,09752;19,964184;81,9;2017-08-16T14:15:52Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,097475;19,96423;81,8;2017-08-16T14:15:53Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,097424;19,96428;81,8;2017-08-16T14:15:54Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,097373;19,964329;81,7;2017-08-16T14:15:55Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,097317;19,964384;81,7;2017-08-16T14:15:56Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,096756;19,964937;80,3;2017-08-16T14:16:06Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,096698;19,964995;80,1;2017-08-16T14:16:07Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,096581;19,965112;80,1;2017-08-16T14:16:09Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,096521;19,965174;80,2;2017-08-16T14:16:10Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,096461;19,965235;80,3;2017-08-16T14:16:11Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,096398;19,965297;80,4;2017-08-16T14:16:12Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,096273;19,965422;80;2017-08-16T14:16:14Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,095645;19,966062;79,8;2017-08-16T14:16:24Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,095125;19,966599;80,9;2017-08-16T14:16:32Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,094925;19,966797;81,7;2017-08-16T14:16:35Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,094788;19,966929;82,5;2017-08-16T14:16:37Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,09472;19,966992;82,8;2017-08-16T14:16:38Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,094585;19,967127;83,1;2017-08-16T14:16:40Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,094315;19,967395;83;2017-08-16T14:16:44Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,094046;19,96767;82,6;2017-08-16T14:16:48Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,093978;19,967739;82,4;2017-08-16T14:16:49Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,093575;19,968144;82,4;2017-08-16T14:16:55Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,092836;19,968889;85,3;2017-08-16T14:17:06Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,09277;19,96896;85,3;2017-08-16T14:17:07Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,092368;19,969372;86,7;2017-08-16T14:17:13Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,0923;19,969439;86,8;2017-08-16T14:17:14Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,092096;19,96964;86,6;2017-08-16T14:17:17Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,092031;19,969706;86,5;2017-08-16T14:17:18Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,0919;19,969839;86,3;2017-08-16T14:17:20Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,091831;19,969902;86,1;2017-08-16T14:17:21Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,091205;19,97037;85,9;2017-08-16T14:17:30Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,091135;19,970419;86,3;2017-08-16T14:17:31Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,091064;19,970466;86,7;2017-08-16T14:17:32Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,090993;19,970512;87;2017-08-16T14:17:33Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08999;19,971175;84,1;2017-08-16T14:17:47Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,089916;19,971224;83,9;2017-08-16T14:17:48Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,089706;19,971372;83;2017-08-16T14:17:51Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08964;19,971421;82,8;2017-08-16T14:17:52Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,089573;19,97147;82,9;2017-08-16T14:17:53Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,089375;19,971625;83,7;2017-08-16T14:17:56Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,089235;19,971727;83,7;2017-08-16T14:17:58Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08916;19,971772;83,7;2017-08-16T14:17:59Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,088368;19,972239;85,2;2017-08-16T14:18:10Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,087656;19,972719;85,5;2017-08-16T14:18:20Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,087586;19,972767;85,5;2017-08-16T14:18:21Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,087446;19,97286;85,5;2017-08-16T14:18:23Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,087095;19,973097;85,5;2017-08-16T14:18:28Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,086598;19,973417;85,6;2017-08-16T14:18:35Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,086526;19,973465;85,6;2017-08-16T14:18:36Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,086385;19,973567;85,6;2017-08-16T14:18:38Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08631;19,973615;85,6;2017-08-16T14:18:39Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,086165;19,973714;85,7;2017-08-16T14:18:41Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,086091;19,973764;85,7;2017-08-16T14:18:42Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,085943;19,973859;85,8;2017-08-16T14:18:44Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,085723;19,974;85,9;2017-08-16T14:18:47Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08558;19,974094;86;2017-08-16T14:18:49Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,085436;19,974185;86;2017-08-16T14:18:51Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08536;19,974219;86;2017-08-16T14:18:52Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,085288;19,97426;86;2017-08-16T14:18:53Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,085211;19,974305;86;2017-08-16T14:18:54Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,085133;19,974349;86;2017-08-16T14:18:55Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,085056;19,974398;85,8;2017-08-16T14:18:56Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,084823;19,974545;85,7;2017-08-16T14:18:59Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,084748;19,974594;85,8;2017-08-16T14:19:00Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,084673;19,974642;85,8;2017-08-16T14:19:01Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,084231;19,974945;87,9;2017-08-16T14:19:07Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,084161;19,974997;88,3;2017-08-16T14:19:08Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,084088;19,975045;88,4;2017-08-16T14:19:09Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,083945;19,975134;87,8;2017-08-16T14:19:11Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,083873;19,975175;87,3;2017-08-16T14:19:12Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,083798;19,975219;87;2017-08-16T14:19:13Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,083283;19,975559;86,6;2017-08-16T14:19:20Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,083211;19,975607;86,6;2017-08-16T14:19:21Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08314;19,975652;86,6;2017-08-16T14:19:22Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,082785;19,975877;87,2;2017-08-16T14:19:27Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,082716;19,975934;87,4;2017-08-16T14:19:28Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,082651;19,976;87,3;2017-08-16T14:19:29Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,082583;19,976057;87,2;2017-08-16T14:19:30Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,082448;19,97617;87;2017-08-16T14:19:32Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,082315;19,976109;87,2;2017-08-16T14:19:34Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,082211;19,975807;86,7;2017-08-16T14:19:37Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,082186;19,97569;86,4;2017-08-16T14:19:38Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08216;19,975574;86,4;2017-08-16T14:19:39Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,082131;19,975453;86,4;2017-08-16T14:19:40Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,082101;19,975332;86,6;2017-08-16T14:19:41Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08201;19,974974;86,7;2017-08-16T14:19:44Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08195;19,97474;86,1;2017-08-16T14:19:46Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08192;19,97462;86,2;2017-08-16T14:19:47Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,081858;19,974379;86,3;2017-08-16T14:19:49Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,081656;19,973697;86,9;2017-08-16T14:19:55Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,081465;19,973724;87,1;2017-08-16T14:19:58Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,081396;19,973785;87,1;2017-08-16T14:19:59Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,080661;19,974495;87,4;2017-08-16T14:20:10Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,080593;19,974555;87,4;2017-08-16T14:20:11Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,080328;19,9748;87,5;2017-08-16T14:20:15Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,080195;19,974922;87,5;2017-08-16T14:20:17Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,08013;19,974989;87,5;2017-08-16T14:20:18Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,080065;19,975057;87,5;2017-08-16T14:20:19Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,079353;19,975794;87,6;2017-08-16T14:20:30Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,078446;19,976634;88,9;2017-08-16T14:20:44Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,077458;19,977405;88,3;2017-08-16T14:20:59Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,076446;19,97818;86,1;2017-08-16T14:21:14Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,075511;19,978859;88;2017-08-16T14:21:28Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,075445;19,978904;88;2017-08-16T14:21:29Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,075173;19,979082;88;2017-08-16T14:21:33Z;31
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;52,07511;19,97914;88;2017-08-16T14:21:34Z;31
